text,label_true,label_pred,score,error_type
"giảng viên nên hạn chế dùng slide , hướng dẫn cụ thể hơn cho sinh viên .",0,1,7,False Positive
mong thầy cố gắng trong các học kỳ sau .,0,1,4,False Positive
"thầy nên cập nhật một số slide giảng dạy ( về virus và mã độc ) , thêm vào các loại công cụ hiện thời .",0,1,4,False Positive
thầy cần cho bài tập và hướng dẫn nhiều hơn .,0,1,2,False Positive
giảm nội dung chương trình lại cho phù hợp hơn .,0,1,3,False Positive
rất thân thiện .,1,0,0,False Negative
tuy dạy chậm giúp học sinh dễ hiêu tuy nhiên nhiều bài khó thì sẽ khiến sinh viên dễ chán .,0,1,3,False Positive
"nêu rõ mục tiêu , mục đích môn học để sinh viên tiếp thu dễ dàng .",0,1,1,False Positive
"cô dạy rất nhiệt tình , tận tâm và chu đáo .",0,1,3,False Positive
"cô không gây được hứng thú học cho sinh viên , đặc biệt là đối với môn khó thế này .",0,1,5,False Positive
"nhiều phòng thực hành không có visual hay dev , rất bất lợi cho những bạn chưa có lap .",0,1,7,False Positive
"phương pháp dạy học không hấp dẫn , nhàm chán , khả năng truyền đạt chưa hiệu quả .",0,1,5,False Positive
giảng viên áp dụng mô hình scrum để làm project là tốt nhưng không thành công .,0,1,2,False Positive
đối với người lần đầu tìm hiểu directx với những yêu cầu đặt ra là rất khó .,0,1,5,False Positive
slide bài giảng nên sử dụng hoàn toàn bằng tiếng anh thay vì sử dụng nửa việt nửa anh như hiện nay để tránh gây khó hiểu cho sinh viên .,0,1,1,False Positive
"giảng viên thường giảng dạy quá thời gian của tiết học , nói nhiều và cách nói không thu hút sinh viên .",0,1,5,False Positive
sử dụng thời gian học không hiệu quả .,0,1,3,False Positive
"quá nhàm chán , không nâng cao được kiến thức .",0,1,1,False Positive
học không hiểu .,0,1,2,False Positive
quá ít thiết bị cho sinh viên thực hành .,0,1,4,False Positive
thầy dạy chán chưa thu hút học sinh .,0,1,2,False Positive
giảng viên nói hơi nhanh .,0,1,2,False Positive
chưa ôn tập được nhiều kiến thức cơ bản của anh văn 1 .,0,1,1,False Positive
cách sửa bài tập còn sơ sài .,0,1,1,False Positive
"phòng lab thực hành khá cũ , nhiều máy hư gây khó khăn cho sinh viên khi thực hành .",0,1,3,False Positive
do môn học khá khô khan nên em mong thầy liên hệ thêm nhiều ví dụ thực tế hơn để sinh viên dễ nắm bắt nội dung bài giảng .,0,1,8,False Positive
"khi sinh viên tìm kiếm sự giúp đỡ thì phát hiện giảng viên cũng chưa từng làm qua bài tập do chính mình giao , không biết có thể làm được hay không .",0,1,1,False Positive
không chỉ phần mềm .,0,1,2,False Positive
rất hay và quá hay .,1,0,-2,False Negative
chứ không chỉ cách viết một đoạn code mới học từ lý thuyết .,0,1,3,False Positive
giảng viên phân tích rõ một vài vấn đề giúp hiểu rõ hơn về các ngành fraction khoa .,1,0,0,False Negative
"điều quan trọng là rất chật mà lớp thì đông , làm thầy phải chia ca và có bạn phải làm bài tập ngoài hành lang sau đó mới vào nộp .",0,1,2,False Positive
cách giảng dạy chưa thực sự gây hứng thú cho sinh viên .,0,1,3,False Positive
vì đôi khi tụi em theo bài không kịp .,0,1,2,False Positive
"theo như danh sách phòng đào tạo đưa xuống , lớp chỉ có 47 sinh viên theo học nhưng lại được học ở trong giảng đường 2 .",0,1,3,False Positive
hơi áp dụng vào slide nhiều .,0,1,1,False Positive
truyền đạt chưa tốt .,0,1,1,False Positive
cách thầy wzjwz173 chấm điểm quá trình quá gắt .,0,1,4,False Positive
"thầy dạy quá khô khan , chỉ ngồi một chỗ đọc slide , không quan tâm sinh viên ở dưới làm gì , slide đôi khi còn mờ ngồi dưới không xem được .",0,1,8,False Positive
nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ .,0,1,3,False Positive
"bảo thủ trong cách giảng dạy , không giải đáp thắc mắc hỗ trợ sinh viên khi đang thực hành .",0,1,5,False Positive
trình bày chưa đủ cuốn hút .,0,1,1,False Positive
giảng viên không đến lớp nhưng không báo trước với phòng đào tạo hay lớp trưởng ( không có thông báo nghỉ trên daadotuitdotedudotvn ) .,0,1,5,False Positive
"chương trình quá nặng , quá nhiều yêu cầu dễ bị quá tải .",0,1,2,False Positive
"cần học và làm bài tập liên tục đúng với trình độ chung của cả lớp , tận dụng thời gian và không cho lớp ra về quá thời gian quy định của tiết học .",0,1,4,False Positive
"buổi nào cũng có thực hành, học lý thuyết xong ra thực hành liền sẽ có hiệu quả cao !",0,1,6,False Positive
lý thuyết đi nhanh làm tụi em hiểu bài dựa trên ví dụ .,0,1,3,False Positive
"ít tương tác với sinh viên khi dạy , không thông báo cụ thể đồ án phải làm những gì , không thông báo ngày báo cáo cũng như hỏi han tiến độ đồ án .",0,1,8,False Positive
mưa cho nghỉ ạ colonsmile .,0,1,2,False Positive
môn học cần có một giáo án rõ ràng hoặc một giáo trình để sinh viên nắm rõ là mình đang học về cái gì .,0,1,7,False Positive
lịch thực hành ban ra quá trễ !,0,1,2,False Positive
mong cô có thể đi dạy đúng giờ .,0,1,4,False Positive
coi lại thái độ giảng viên thực hành .,0,1,3,False Positive
quá nhanh .,0,1,1,False Positive
buổi học chỉ dạy một nửa thời gian .,0,1,2,False Positive
"giảng sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt .",0,1,3,False Positive
"cần thêm nhiều thông tin , tài liệu về môn học .",0,1,2,False Positive
giảng viên cần chú ý quan sát sinh viên hơn và hỏi xem sinh viên nào chưa hiểu .,0,1,5,False Positive
"thường xuyên cho nghỉ , bù nhưng cũng báo nghỉ trên courses , không hề báo trực tiếp lên daa .",0,1,4,False Positive
không có sự thoải mái khi học tập .,0,1,1,False Positive
tài liệu tiếng anh nên gây một chút khó khăn cho sinh viên .,0,1,6,False Positive
"giảng viên bám sát hơn nội dung môn học , tránh đi lan man .",0,1,5,False Positive
"đồ án cũng rất mơ hồ , không thực tế .",0,1,3,False Positive
khả năng truyền đạt chưa ổn .,0,1,3,False Positive
cách giảng dạy của thầy còn nhiều khó hiểu .,0,1,2,False Positive
thiếu sự đa dạng về bài tập .,0,1,2,False Positive
tăng cường ôn tập để kiểm tra như doubledot cho sinh viên làm thử các đề kiểm tra .,0,1,6,False Positive
phương pháp dạy không hợp lý .,0,1,2,False Positive
thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời .,0,1,7,False Positive
thêm nhiều tài liệu cho sinh viên .,0,1,2,False Positive
không tạo được sự tâp trung hứng thú cho sinh viên .,0,1,3,False Positive
"giảng viên truyền đạt chưa tốt , giảng viên chỉ nói về nội dung bài học mà không có hoạt động cho sinh viên ( như đặt câu hỏi thảo luận , làm bài tập ) .",0,1,9,False Positive
cần thêm tiết cho môn học .,0,1,1,False Positive
ít bài tập .,0,1,1,False Positive
môn thiên về kiến thức lập trình nhưng lại bắt buộc thi lý thuyết trên giấy là không hợp lý .,0,1,3,False Positive
hoặc không phân nhóm nhưng vẫn nên cho đề tài để sinh viên tìm hiểu .,0,1,6,False Positive
"quá khuôn khổ , ít có sự sáng tạo và ít có những bài tập làm thêm củng cổ ngoài sách học .",0,1,5,False Positive
"kính mong nhà trường có thể tăng thời lương môn học lên 1 - 2 tiết vì đây là một môn khá khó , sinh viên cần nhiều thời gian hơn để nắm bắt kiến thức và luyện tập vận dụng kiến thức .",0,1,8,False Positive
dạy muôn từ 15 - 20 phút so với giờ quy định dù lên lớp đúng giờ khiến cho việc sắp xếp những công việc sau giờ học của sinh viên gặp khó khăn .,0,1,3,False Positive
tài liệu học tập chưa được cập nhật đầy đủ .,0,1,3,False Positive
tốn nhiều thời gian trong buổi học cho các việc không cần thiết .,0,1,1,False Positive
thầy chỉ dạy một buổi nên không đánh giá được .,0,1,1,False Positive
thầy nên cho nhiều bài tập hơn .,0,1,1,False Positive
kiến thức truyền đạt hơi ít .,0,1,3,False Positive
"giảng viên dạy không được cuốn hút lắm , hơi trầm .",0,1,5,False Positive
giáo viên nên cho nhiều ví dụ nhỏ trên lớp hơn để chúng em dễ tiếp thu .,0,1,3,False Positive
giáo viên dạy lớp wzjwz315 không phải là cô wzjwz316 .,0,1,4,False Positive
cô cần phải truyền đạt tốt hơn .,0,1,1,False Positive
"đề cương vắn tắt , nên cụ thể hơn .",0,1,1,False Positive
nên bổ xung nhiều bài tập hơn .,0,1,2,False Positive
copy code từ cái slide quăng vào visual để chờ thầy chấm điểm cho cao .,0,1,1,False Positive
"nhiều lúc thầy giảng bài hơi nhỏ , mong thầy cố gắng giảng rõ hơn để sinh viên có thể tiếp thu một cách tốt nhất bài giảng của thầy .",0,1,12,False Positive
thầy chỉ hướng dẫn cách làm bài mặc dù sinh viên không hiểu bản chất của vấn đề .,0,1,7,False Positive
rất thực tiễn .,1,0,0,False Negative
chấm điểm hơi khó .,0,1,2,False Positive
"môn học này thiên về định hướng logic , nên học theo hướng trao đổi và tham khảo , tránh đặt nặng bài tập .",0,1,7,False Positive
cần thêm giáo trình do trường biên soạn .,0,1,1,False Positive
môn học cần đi vào thực tiễn để sinh viên có thể ứng dụng sau này .,0,1,6,False Positive
"giảng đường ngột ngạt và nóng nực , từ tiết 2 trở đi thì rất khó tập trung học .",0,1,1,False Positive
tuy vậy thầy up slide rất chậm .,0,1,3,False Positive
kiểm tra liên tục bài tập về nhà nhiều hơn .,0,1,1,False Positive
khả năng truyền đạt của thầy chưa được tốt .,0,1,3,False Positive
"thầy làm việc không hề có kế hoạch , cho sinh viên quá nhiều bài tập có khi lên tới 36 bài trên một tuần với 34 sinh viên rồi lại bảo "" các em còn học mấy môn khác nữa mà "" .",0,1,7,False Positive
nhiều khi em lên lớp học môn đặc tả hình thức giống như lên lớp học mà không biết mình học cái gì .,0,1,2,False Positive
dạy quá nhanh .,0,1,2,False Positive
"đề kiểm tra không phù hợp với các dạng bài được hướng dẫn trong lớp , ra kiểm tra các dạng bài mới , phân bổ nội dung trong bài kiểm tra không đồng đều với nội dung giảng dạy .",0,1,11,False Positive
phòng học ồn do cạnh khu xây dựng .,0,1,2,False Positive
"trên lớp , cách truyền đạt của giảng viên rất lan man , khó hiểu , và liên tục cười đùa thiếu nghiêm túc .",0,1,5,False Positive
nên thay đổi các hoạt động khác nhau hoàn toàn .,0,1,2,False Positive
"thầy dạy hơi nhanh , khó hiểu .",0,1,3,False Positive
giọng thầy hơi khó nghe .,0,1,3,False Positive
"cập nhật kiến thức , chương trình đào tạo thực tế ví dụ doubledot việt nam đang bắt đầu chuyển sang giai đoạn ipv6 thì chương trình cũng phải cập nhật theo .",0,1,6,False Positive
em muốn đổi tên môn học vì tên môn là lập trình c fraction cplusplus nhưng lại học thiên về csharp .,0,1,1,False Positive
thầy nói tiếng anh dễ hiểu nhưng đôi lúc quá nhanh .,0,1,2,False Positive
"hơi ít bài tập , giảng hơi nhanh .",0,1,2,False Positive
cần nhiều bài tập và lời giải chi tiết kèm giáo trình .,0,1,3,False Positive
"em thấy nên sử dụng slide tiếng việt , sinh viên sẽ dễ tiếp thu hơn .",0,1,3,False Positive
cần xác định rõ mục đích môn học và cho sinh viên đề cương chi tiết môn học trước khi bắt đầu .,0,1,4,False Positive
thời gian nộp bài tại lớp hơi ngắn .,0,1,3,False Positive
"hình thức 2 cần có sự phân bố thời gian gặp sinh viên hợp lý , không thể để cuối kỳ , gặp rồi cho đồ án liên tục , ảnh hưởng đến việc ôn tập cho kỳ thi cuối kỳ của sinh viên .",0,1,10,False Positive
sinh viên học xong có thể làm bài kiểm tra tốt nhưng đa số không thể giao tiếp cơ bản bằng tiếng anh .,0,1,9,False Positive
giáo viên thường xuyên cho nghỉ .,0,1,3,False Positive
"trang bị máy tốt hơn , máy chạy chậm ảnh hưởng việc học .",0,1,2,False Positive
giảng viên có cung cấp nhiều tư liệu thực tế nhưng theo em nghĩ vì thời gian dành cho phần này hạn hẹp nên nội dung chưa thật sự cặn kẽ .,0,1,5,False Positive
nhưng thầy rất nhiệt tình giảng lại và đứng chỉ lại .,0,1,1,False Positive
cho sinh viên nghỉ và học bù nhiều .,0,1,4,False Positive
đôi khi đi quá sâu vào một vấn đề bên lề .,0,1,1,False Positive
"giảng viên nên sử dụng trang moodle để gửi bài tập hay thông báo khẩn học bù ngoài dự kiến , gửi bảng điểm , vdotv .",0,1,8,False Positive
chưa có điểm thi giữa kỳ .,0,1,1,False Positive
cần có những tiết học sinh động hơn là để sinh viên ngồi một chỗ và nghe nhưng không hiểu .,0,1,4,False Positive
cô nói hơi nhỏ .,0,1,1,False Positive
cô dạy khá khó hiểu cách truyền đạt không rõ ràng .,0,1,2,False Positive
thay đổi hệ thống âm thanh phòng học .,0,1,1,False Positive
cần tăng cường thêm tài liệu .,0,1,1,False Positive
tôi nghĩ trường cần thêm nhiều giảng viên bộ môn toán lý để thêm sự lựa chọn cho sinh viên .,0,1,2,False Positive
slide bài giảng chất lượng kém .,0,1,2,False Positive
giảng viên cần phải có phương pháp dạy hay hơn để sinh viên yếu có hứng thú đối với môn học .,0,1,4,False Positive
nghỉ lễ nhiều nhưng chưa có được bù .,0,1,1,False Positive
thầy cần tận dụng thời gian lên lớp để đỡ lãng phí .,0,1,2,False Positive
truyền đạt chưa hiệu quả .,0,1,1,False Positive
"nên cho ví dụ nhiều , dễ liên tưởng và giải thích rõ .",0,1,1,False Positive
"thầy dạy nhiều lý thuyết , khô khan và khó hiểu , không chú trọng giải bài tập nhiều cho lớp .",0,1,5,False Positive
"slide môn học một số phần dịch từ tiếng anh khó hiểu , không rõ ràng .",0,1,3,False Positive
thời gian thực hành cần nhiều hơn .,0,1,3,False Positive
em không thích cách giảng dạy của thầy wzjwz86 cho lắm .,0,1,2,False Positive
"cô quá khó tính , giảng bài chưa thật sự thu hút .",0,1,4,False Positive
"chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .",0,1,2,False Positive
nội dung học không theo kịp thực hành .,0,1,5,False Positive
lớp có một số bạn thi không đậu ở giữa kỳ và được thi lại .,0,1,6,False Positive
thầy không sử dụng moodle .,0,1,2,False Positive
"cô bớt xinh lại giúp em một tí , làm em hơi mất tập trung mỗi lần nhìn cô giảng .",0,1,1,False Positive
cô có tổ chức một hoạt động về anh văn nhưng em thấy chưa thực sự có hiệu quả ( đó là ý kiến cá nhân của em ) .,0,1,2,False Positive
"nội dung thực hành đã cũ , không được đổi mới và không sát với thực tế .",0,1,4,False Positive
"môn học cần có chút thay đổi về kiểm tra , phần thực hành cần được quan tâm và cần được hỗ trợ hoặc học sau khi đã học được lý thuyết để có nền tảng và cơ sở để thầy cô hướng dẫn sinh viên tốt hơn .",0,1,11,False Positive
"thầy cho các bài thực hành cần dàn trải đầy đủ nội dung học , đề thi thực hành dài .",0,1,9,False Positive
nhiều chỗ thầy còn đi hơi nhanh .,0,1,4,False Positive
thầy hay đi trễ và cho đồ án quá nặng so với sinh viên .,0,1,1,False Positive
phòng thực hành có quá nhiều máy bị hỏng .,0,1,1,False Positive
hơi khó khăn với sinh viên về vấn đề bài tập cũng như thi cử .,0,1,1,False Positive
"môn học cần thêm những hình ảnh , video liên quan đến môn học .",0,1,5,False Positive
thầy dữ quá sinh viên 50 người thì 49 người sợ thầy .,0,1,1,False Positive
rất hữu ích .,1,0,0,False Negative
có nhiều ví dụ và giải thích rõ hơn .,0,1,2,False Positive
"giảng viên chưa sử dụng nhiều hệ thống website môn học , đặc biệt là trong việc thông báo thông tin quan trọng đến lớp .",0,1,7,False Positive
"cô giảng lý thuyết hơn dài , bài tập áp dụng ít chỉ toàn những bài cơ bản , khó áp dụng những bài đó để giải những bài khác nâng cấp hơn .",0,1,5,False Positive
nên tổ chức thêm những buổi hội thảo liên quan đến nội dung môn học .,0,1,3,False Positive
"em có ý kiến như sau doubledot môn này em nghĩ là cần có nhiều tài liệu , đặc biệt tiếng việt thì càng tốt vì không phải ai cũng giỏi tiếng anh .",0,1,7,False Positive
không nhiệt tình chỉ dẫn và luôn gây khó khăn cho sinh viên .,0,1,3,False Positive
quá khó thể tiếp thu .,0,1,2,False Positive
thầy dạy không hiệu quả .,0,1,2,False Positive
"nội dung môn học không rõ ràng , không xác định được mục tiêu cần đạt được .",0,1,3,False Positive
"cách dạy còn khô khan , nhàm chán , không tạo được cho sinh viên sự hào hứng .",0,1,1,False Positive
"tuy nhiên , kiến thức về giải bài tập là chưa đủ để thi .",0,1,2,False Positive
cần sắp xếp phòng học cho phù hợp với số lượng sinh viên để sinh viên tiếp thu tốt hơn .,0,1,8,False Positive
tăng cường giảng viên hỗ trợ thực hành .,0,1,4,False Positive
chưa được tham gia chiến dịch thực tế và tham quan công ty .,0,1,1,False Positive
"cần bám sát giáo trình nhiều hơn , tránh dạy tràn lan .",0,1,2,False Positive
"thời gian hoàn thành đồ án quá gấp rút , khi chưa học được gì cũng phải hoàn thành tất cả các nội dung trong đồ án để nộp đúng hạn , mà nội dung toàn những phần chưa học , chưa hiểu .",0,1,8,False Positive
cần bổ sung các kiến thức về kiến trúc của dbms .,0,1,1,False Positive
cần có nhiều bài học thực tế hơn nữa .,0,1,1,False Positive
cần cho nhiều ví dụ trên lớp hơn .,0,1,1,False Positive
em rất thích học cô nhưng đáng tiếc là không còn được học cô nhiều nữa .,1,0,0,False Negative
tăng cường thêm thiết bị để môn học được hiệu quả .,0,1,2,False Positive
giảng hơi buồn ngủ .,0,1,1,False Positive
cô nên cập nhật lại kiến thức mới nhất trong slide bài giảng .,0,1,3,False Positive
giúp đỡ học sinh quá ít .,0,1,3,False Positive
dạy nhanh dẫn đến nhiều lúc khó hiểu .,0,1,1,False Positive
học thực hành nhiều hơn .,0,1,2,False Positive
bài giảng bằng tiếng anh giúp sinh viên tiếp cận ngoại ngữ tốt hơn .,0,1,6,False Positive
giảng bài nhựa nhựa nghe buồn ngủ .,0,1,2,False Positive
lý thuyết và thực hành nên đi đôi với nhau .,0,1,3,False Positive
phòng học cần có rèm để máy chiếu được rõ ràng .,0,1,4,False Positive
"giảng viên tận tình chu đáo , truyền đạt dễ hiểu .",0,1,4,False Positive
tâm lý học sinh !,1,0,0,False Negative
điều đó là sinh viên rất khó chịu trong khoảng thời gian quản lý thực hành bài tập vì thời gian lúc nào cũng phải gấp hơn lớp còn lại .,0,1,6,False Positive
thầy cho chép nhiều quá .,0,1,1,False Positive
và rất hiểu sinh viên .,1,0,0,False Negative
"đề cương khó hiểu , không có tài liệu tham khảo kể cả tài liệu nước ngoài .",0,1,2,False Positive
"chất lượng âm thanh chưa tốt , còn quá rè .",0,1,1,False Positive
"phòng thực hành kém chật lượng , quá nhỏ , nhiều bạn thực hành phải làm bài tập bên ngoài hành lang rồi mới vào trong chấm được .",0,1,5,False Positive
"em xin có kiến nghị là nội dung môn học nên gắn bó hơn với nội dung các bài tiểu luận , kiểm tra .",0,1,5,False Positive
chất lượng thiết bị dạy học của các phòng học còn chưa tốt .,0,1,3,False Positive
cô viết hướng dẫn còn sơ sài quá .,0,1,2,False Positive
giảng viên thực hành không hài lòng khi em không biết chút gì về bài thực hành số 4 nhưng em đâu có cơ hội nào để biết về chúng trước .,0,1,6,False Positive
có thể không cần chữa bài nào hết miễn sao giảng viên phải cho đáp án nếu quá khó chỉ cần gợi ý sơ sài cũng được .,0,1,2,False Positive
cần nâng cấp phòng thực hành để có thể thực hành với nền tảng mới nhất của môn học !,0,1,8,False Positive
"toàn bộ các sinh viên đều phải tự mang laptop lên phòng thực hành học , tuy nhiên mạng để đáp ứng cho nhu cầu sử dụng nhiều laptop trong phòng thực hành lại không có .",0,1,3,False Positive
"rất hay , rất nhiệt tình , đề nghị tăng lương cho cô .",1,0,-1,False Negative
có lúc thầy lạc đề .,0,1,1,False Positive
giảng viên nên hướng dẫn thêm nhiều bài tập và tận dụng thời gian nhiều hơn vì môn này cần những bài tập mẫu để sinh viên dễ nắm kiến thức hơn .,0,1,8,False Positive
nhiều chỗ hay dạy còn hơi nhanh .,0,1,2,False Positive
"nội dung đồ án doubledot không nên quá rộng , nên cô đọng những điểm quan trọng , và nên cho làm từ bước phân tích yêu cầu đến khi hoàn thành đồ án .",0,1,8,False Positive
theo em lý thuyết quan trọng nhưng cơ bản là sau khi học xong sinh viên có thể làm được gì mới là điều quan trọng nên em có đề xuất là tăng tỷ lệ điểm về phần thực hành lên mức tối đa có thể để đánh giá được kết quả học tập của sinh viên .,0,1,15,False Positive
bài giảng chưa thật sự thu hút .,0,1,2,False Positive
ít trả lời mail hỏi bài tập thực hành của sinh viên .,0,1,3,False Positive
khoảng 1 tiếng từ khi giảng viên cho phép kết nối thì sinh viên mới vào mạng được .,0,1,3,False Positive
nên có nhiều buổi kiểm tra trên lớp .,0,1,1,False Positive
cần tập trung vào thực hành .,0,1,1,False Positive
"phiền thầy chỉ giới thiệu nhanh chóng , không cần dành quá nhiều thời gian cho nó , em nghĩ mọi người đã biết từ trước những nội dung cơ bản như vậy ( ít nhất là những người em quen ) .",0,1,2,False Positive
đề nghị đề thi cần phân ra mức độ dễ khó dễ rõ ràng hơn .,0,1,5,False Positive
"thầy dạy hơi nhanh , một vài chỗ lướt hơi nhanh .",0,1,3,False Positive
thời gian cô up slide lên module còn chậm .,0,1,4,False Positive
"cung cấp thêm tài liệu , giáo trình bộ môn .",0,1,4,False Positive
cần giảng kỹ hơn nữa .,0,1,1,False Positive
"không nhiệt tình , không cập nhật slide .",0,1,1,False Positive
"nói rõ từ hơn , tránh giảng lan man , nên đi vào trọng tâm .",0,1,1,False Positive
"giảng viên nghỉ dạy khá nhiều , không đảm bảo giờ lên lớp .",0,1,4,False Positive
"thiếu nhiệt tình , ít làm bài tập .",0,1,2,False Positive
thầy cần sử dụng micro khi giảng bài vì lớp khá đông !,0,1,1,False Positive
"giảng viên dạy sai kiến thức về fork , giải thuật round robin , bài tập về chiến lược placement .",0,1,3,False Positive
"anh văn ở đại học không thể dạy giống như cấp 3 được khi cô dạy lớp im không sôi nổi , chỉ có vài người giơ tay vì câu hỏi không mang tính tương tác , câu trả lời có sẵn trong bài chỉ cần đọc lên nên nhiều người chán không giơ tay , đi học chỉ để điểm danh .",0,1,9,False Positive
nội dung học cần cải thiện .,0,1,2,False Positive
nhiều bài giảng hơn .,0,1,1,False Positive
"giảng viên giảng bài khó nghe , ít tương tác .",0,1,3,False Positive
"giáo viên nên liên hệ với giáo viên lý thuyết , để có nội dung thực hành sát với nội dung giảng dạy trên lớp .",0,1,9,False Positive
"thầy mở máy lạnh lạnh quá ạ , mong thầy bật máy lạnh vừa phải thôi !",0,1,4,False Positive
"cô dạy quá nhanh , sinh viên chưa kịp hiểu cho ví dụ ít , bài tập ít , làm bài tập lướt nhanh khi sinh viên chưa hiểu kịp cô phát âm không chuẩn .",0,1,11,False Positive
dời lịch hẹn gặp sinh viên nhưng không thông báo .,0,1,2,False Positive
"không nói rõ nội dung nộp đồ án cuối kỳ là gì , cũng không nói rõ phải in báo cáo và ghi nội dung đồ án vào đĩa dvd trước ngày nộp .",0,1,1,False Positive
chưa nêu bật được ứng dụng thực tiễn của môn học .,0,1,5,False Positive
nên đi sâu vào vấn đề .,0,1,3,False Positive
thầy dạy hơi buồn ngủ một tí .,0,1,1,False Positive
phòng thực hành nên nâng cấp máy tính .,0,1,3,False Positive
em nghĩ là chỉ cần đồ án cuối kỳ là đủ rồi .,0,1,1,False Positive
em nghĩ nên kết hợp thực hành vào chung một buổi .,0,1,1,False Positive
thầy dạy còn hơi khó hiểu .,0,1,3,False Positive
"nội dung thực hành còn khá nhẹ , tôi muốn nó nhiều và khó hơn để được nghiên cứu nhiều khía cạnh hơn của môn học .",0,1,4,False Positive
cần tăng thêm thời gian cho môn học .,0,1,1,False Positive
"giờ thực hành hầu như không dạy được gì , nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành .",0,1,1,False Positive
bài tập thầy ra hơi khó .,0,1,3,False Positive
còn ít đưa ví dụ và code trực tiếp để có thể hiểu tại lớp .,0,1,5,False Positive
mong nhà trường nâng cấp thêm cho phòng máy thực hành .,0,1,2,False Positive
"giảng viên cần chú tâm hơn , giải thích vấn đề cho sinh viên , việc ôn tập cho kỳ thi chưa tốt , mức độ ra đề khác với quá trình ôn tập , quá trình học chưa giải đáp hết thắc mắc .",0,1,15,False Positive
không có sự đồng bộ giữa giảng viên thực hành và giảng viên lý thuyết .,0,1,5,False Positive
giáo viên hơi hiền với lớp nên lớp luôn ồn ào và không tập trung .,0,1,1,False Positive
cần thêm tiết học thực hành .,0,1,2,False Positive
tài liệu chính thức của trường chưa có .,0,1,3,False Positive
"thầy không chịu dạy thực hành , nên cũng rất chán khi học thực hành , nói chung là không ai đi học thực hành là do thầy không dạy tốt , thực ra thì chưa dạy gì cả .",0,1,13,False Positive
không quan tâm đến học sinh .,0,1,1,False Positive
"hình thức đánh giá môn học theo em là chưa hợp lý vì môn học này đánh giá qua quá nhiều hình thức doubledot thi giữa kỳ , thi cuối kỳ , thực hành , đồ án môn học .",0,1,13,False Positive
thầy nên kết hợp hình ảnh và ví dụ hoá cho từng bước của giải thuật ở trong slide thay vì chữ quá nhiều sẽ khiến sinh viên khó tiếp thu hơn .,0,1,2,False Positive
nhưng ra đề đừng đánh đố sinh viên .,0,1,1,False Positive
"thầy không sử dụng micro khi giảng bài , em nghe không rõ bài giảng .",0,1,1,False Positive
"các bài tập , ví dụ cần đi liền với thực tiễn công việc sau này chứ không phải là các ví dụ như doubledot viết chương trình số phức , số thực , vẽ tam giác .",0,1,8,False Positive
"cho thêm bài tập về nhà , đề tài thuyết trình bằng tiếng anh , bài viết .",0,1,3,False Positive
"thầy dạy thực hành không hiệu quả , hầu như các buổi thực hành , thầy cho bài làm theo tuần , sinh viên tự tìm hiểu .",0,1,6,False Positive
dạy nhiệt tình nên hay lấn giờ quá tiết .,0,1,2,False Positive
"cách trình bày và hướng dẫn còn nhiều lủng củng , không có phong cách truyền đạt của riêng mình , từ đó không tạo đam mê hứng thú cho sinh viên , cần khắc phục thay đổi cách truyền đạt và cách trình bày .",0,1,9,False Positive
mạng khởi động lâu .,0,1,1,False Positive
"giáo viên giảng dạy không hề dễ hiểu , không truyền đạt được kiến thức .",0,1,5,False Positive
nội dung giảng dạy rất là lý thuyết và thiếu phần bài tập để ứng dụng và nhớ bài hơn .,0,1,4,False Positive
số buổi ôn tập còn ít .,0,1,1,False Positive
giảng dạy không rõ ràng còn hàn lâm .,0,1,1,False Positive
"slide hình như được thực hiện bằng google translate , đọc không thể hiểu được là trong đó viết gì .",0,1,2,False Positive
không đảm bảo thời gian lên lớp .,0,1,2,False Positive
chưa đi sâu vào cốt lõi của vấn đề .,0,1,3,False Positive
"bản thân em nghĩ là học lý thuyết quá nhiều , quá cứng , trong khi thực hành kỹ năng lại ít cho nên hiệu quả không nhiều , đa số sinh viên tự tìm tòi .",0,1,8,False Positive
"phòng thiết bị khoa wzjwz49 cần được chuyển sang phòng khác rộng hơn , thay vì là phòng nhỏ tí như cái kho , cần cho nhân viên vệ sinh thường xuyên , bụi đóng dày cả lớp , thiết bị ở phòng thực hành cần thường xuyên xem xét sửa chữa xem có đứt dây , lỏng hay hư hỏng gì không , vệ sinh bụi .",0,1,3,False Positive
thầy wzjwz21 truyền đạt cả lớp học không ai hiểu là thầy đang dạy gì !,0,1,7,False Positive
thầy cô dạy cho về quá sớm .,0,1,3,False Positive
giảng hơi chậm .,0,1,1,False Positive
thầy nghỉ khá nhiều .,0,1,2,False Positive
thầy dạy không có tâm .,0,1,2,False Positive
"thầy dạy nhanh , sinh viên không hiểu bài cho lắm .",0,1,3,False Positive
cho nên cái này phải từ giảng viên học hỏi và tham khảo cách giảng dạy của giảng viên khác dạy cùng bộ môn với mình .,0,1,7,False Positive
